keyword,title,price,rating,reviews,platform,delivery,delivery_days,price_missing,rating_missing,reviews_missing,delivery_days_missing
men running shoes,LG men running shoes Model 265,31009.0,3.1,506.0,Reliance Digital,2 Days,2.0,False,False,False,False
microwave oven convection,Philips microwave oven convection Model 221,14840.0,4.3,3858.0,Flipkart,Free Delivery,,False,False,False,True
men running shoes,LG men running shoes Model 272,5766.0,3.2,973.0,Reliance Digital,5 Days,5.0,False,False,False,False
microwave oven convection,Puma microwave oven convection Model 738,41951.0,4.0,1460.0,Flipkart,Free Delivery,,False,False,False,True
office chair ergonomic,HP office chair ergonomic Model 205,132290.0,2.6,874.0,Reliance Digital,Free Delivery,,False,False,False,True
office chair ergonomic,Samsung office chair ergonomic Model 229,20104.0,2.7,439.0,Amazon,2 Days,2.0,False,False,False,False
power bank fast charging,Nike power bank fast charging Model 593 !!!,27396.0,3.9,1615.0,Amazon,Free Delivery,,True,True,False,True
office chair ergonomic,Philips office chair ergonomic Model 798,25335.0,3.6,1257.0,Flipkart,5 Days,5.0,True,False,False,False
power bank fast charging,Nike power bank fast charging Model 172,25092.0,3.0,263.0,Croma,2 Days,2.0,False,False,False,False
microwave oven convection,Boat microwave oven convection Model 156,220130.0,4.8,4501.0,Croma,2 Days,2.0,False,False,False,False
air fryer India,Dell air fryer India Model 363,24365.0,4.0,641.0,Flipkart,2 Days,2.0,True,False,False,False
air fryer India,Philips air fryer India Model 269,24365.0,3.6,2520.0,Flipkart,5 Days,5.0,True,False,True,False
air fryer India,Dell air fryer India Model 243,184400.0,2.6,3171.0,Amazon,Free Delivery,,False,False,False,True
air fryer India,Nike air fryer India Model 258 !!!,17028.0,3.0,3583.0,Flipkart,5 Days,5.0,False,False,False,False
microwave oven convection,Boat microwave oven convection Model 458,31490.0,3.1,1093.0,Amazon,5 Days,5.0,False,False,False,False
power bank fast charging,Dell power bank fast charging Model 484,40635.0,3.0,1454.0,Croma,2 Days,2.0,False,False,False,False
office chair ergonomic,Philips office chair ergonomic Model 808,28743.0,5.0,3347.0,Amazon,2 Days,2.0,False,False,False,False
air fryer India,HP air fryer India Model 947,26570.0,4.9,2520.0,Croma,2 Days,2.0,False,False,True,False
men running shoes,Samsung men running shoes Model 785,22398.0,3.1,4026.0,Reliance Digital,5 Days,5.0,True,False,False,False
power bank fast charging,Philips power bank fast charging Model 136,11469.0,3.4,2456.0,Reliance Digital,Free Delivery,,False,False,False,True
microwave oven convection,Sony microwave oven convection Model 852,47730.0,4.5,3005.0,Croma,2 Days,2.0,False,False,False,False
power bank fast charging,Boat power bank fast charging Model 295,171520.0,3.9,2354.5,Flipkart,Free Delivery,,False,False,True,True
air fryer India,Nike air fryer India Model 162 !!!,489880.0,4.1,4559.0,Flipkart,5 Days,5.0,False,False,False,False
men running shoes,HP men running shoes Model 129,22398.0,4.5,3287.0,Flipkart,5 Days,5.0,True,False,False,False
office chair ergonomic,Nike office chair ergonomic Model 977 !!!,41365.0,3.8,1093.0,Croma,Free Delivery,,False,False,False,True
office chair ergonomic,HP office chair ergonomic Model 603 !!!,25335.0,3.7,3241.0,Croma,2 Days,2.0,True,False,False,False
power bank fast charging,Boat power bank fast charging Model 237,27396.0,4.1,4794.0,Reliance Digital,Free Delivery,,True,False,False,True
microwave oven convection,Puma microwave oven convection Model 212,12632.0,3.0,2291.0,Flipkart,Free Delivery,,False,False,False,True
air fryer India,Boat air fryer India Model 950,35032.0,3.9,2261.0,Reliance Digital,2 Days,2.0,False,False,False,False
air fryer India,Samsung air fryer India Model 923 !!!,20041.0,4.6,1686.0,Reliance Digital,Free Delivery,,False,False,False,True
office chair ergonomic,Sony office chair ergonomic Model 116 !!!,397700.0,4.2,617.0,Reliance Digital,2 Days,2.0,False,False,False,False
air fryer India,Philips air fryer India Model 594,41057.0,3.6,3166.0,Reliance Digital,2 Days,2.0,False,False,False,False
office chair ergonomic,Samsung office chair ergonomic Model 472,9857.0,3.7,3938.0,Amazon,2 Days,2.0,False,True,False,False
power bank fast charging,Sony power bank fast charging Model 327,27396.0,4.6,251.0,Croma,5 Days,5.0,True,False,False,False
office chair ergonomic,Philips office chair ergonomic Model 733,2022.0,3.7,4021.0,Flipkart,2 Days,2.0,False,False,False,False
men running shoes,Sony men running shoes Model 584,22398.0,4.1,2249.0,Croma,5 Days,5.0,True,False,True,False
office chair ergonomic,Puma office chair ergonomic Model 306,23833.0,2.6,293.0,Flipkart,5 Days,5.0,False,False,False,False
microwave oven convection,Dell microwave oven convection Model 367,323170.0,3.6,434.0,Amazon,Free Delivery,,False,False,False,True
microwave oven convection,Puma microwave oven convection Model 195,128720.0,4.4,629.0,Amazon,5 Days,5.0,False,False,False,False
office chair ergonomic,Philips office chair ergonomic Model 414,12081.0,3.2,2272.0,Amazon,Free Delivery,,False,False,True,True
office chair ergonomic,Samsung office chair ergonomic Model 666 !!!,4203.0,4.0,3908.0,Croma,5 Days,5.0,False,False,False,False
air fryer India,Boat air fryer India Model 433,30954.0,4.2,746.0,Amazon,5 Days,5.0,False,False,False,False
power bank fast charging,Philips power bank fast charging Model 642,27396.0,4.6,2579.0,Reliance Digital,2 Days,2.0,True,False,False,False
men running shoes,Nike men running shoes Model 359,22398.0,3.9,4643.0,Amazon,Free Delivery,,True,False,False,True
office chair ergonomic,Philips office chair ergonomic Model 666,25335.0,5.0,1871.0,Reliance Digital,2 Days,2.0,True,False,False,False
power bank fast charging,HP power bank fast charging Model 815 !!!,5912.0,3.6,80.0,Reliance Digital,Free Delivery,,False,False,False,True
power bank fast charging,LG power bank fast charging Model 347 !!!,16861.0,4.4,1826.0,Croma,2 Days,2.0,False,False,False,False
office chair ergonomic,LG office chair ergonomic Model 829,48662.0,4.2,2272.0,Amazon,2 Days,2.0,False,False,True,False
microwave oven convection,Boat microwave oven convection Model 727,16473.0,3.8,4296.0,Croma,Free Delivery,,False,True,False,True
air fryer India,LG air fryer India Model 363,10393.0,3.5,2520.0,Croma,2 Days,2.0,False,False,True,False
microwave oven convection,Samsung microwave oven convection Model 524,24180.5,4.7,1294.0,Amazon,Free Delivery,,True,False,False,True
microwave oven convection,Philips microwave oven convection Model 322,24180.5,4.2,3643.0,Croma,Free Delivery,,True,False,False,True
